# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.8 d   T_phot: 9799.386705097506 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 9.1140e+39 erg/s   peak F = 3.774 @ Δv = +28.7 km/s   EW = -31.83 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   0.00e+00       5.0402e+45       9.1140e+39  -19011830.47      -34.38        4.387      -180.0
  HI      Hbeta            4861.33   0.00e+00       5.1185e+44       3.1555e+39  -1007452.54       -6.21        1.813      -180.0
  HI      Hgamma           4340.47   0.00e+00       1.6191e+44       1.4839e+39  -264936.84       -2.43        1.351      -160.0
  HI      Palpha          18751.01   3.43e+05       4.8679e+38       3.7068e+38     -45.74      -34.83        2.762      -260.0
  HI      Pbeta           12818.08   4.61e+04       1.2108e+39       2.7870e+38     -24.72       -5.69        1.367      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.05e+06       3.3782e+39       6.1086e+33     -10.03       -0.00        1.000      -280.0
  HeI     He_I_6678        6678.15   0.00e+00       5.2341e+37       5.2341e+37      +4.27       +4.27        1.440     -1160.0
  HeI     He_I_7065        7065.19   2.76e+05       1.1385e+39       2.0586e+33      -1.79       -0.00        1.000      -280.0
  HeI     He_I_10830      10830.34   4.96e+06       3.8336e+39       6.9322e+33     -63.54       -0.00        1.000      -280.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.02e-15       4.6899e+23       4.6899e+23      +1.46       +1.46        1.977     +2580.1
  HeII    He_II_3203       3203.10   5.37e-25       3.0123e+22       3.0123e+22      -0.11       -0.11        1.674     -2080.1
  HeII    He_II_4686       4685.71   7.22e-24       6.9490e+22       6.9490e+22      -0.10       -0.10        1.796      -480.0
  HeII    He_II_10124     10123.60   1.00e-30       5.9383e+21       5.9383e+21      +1.71       +1.71        1.518     -1040.0
