# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 110.0 d   T_phot: 5537.571713169766 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.0300e+40 erg/s   peak F = 14.512 @ Δv = +28.7 km/s   EW = +160.97 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   3.27e+04       5.8219e+41       2.0300e+40  -12405.50     -432.55       23.630       +20.0
  HI      Hbeta            4861.33   4.72e+03       3.0782e+39       6.8063e+39     -70.94     -156.86       21.792       +40.0
  HI      Hgamma           4340.47   1.58e+03       3.2400e+38       3.2188e+39      -9.32      -92.56       37.022       +40.0
  HI      Palpha          18751.01   1.47e+04       2.7103e+38       8.2485e+38     -82.16     -250.03       11.518       -20.0
  HI      Pbeta           12818.08   1.79e+03       2.4041e+38       6.1725e+38     -41.67     -106.98        5.067        +0.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.66e+03       9.1644e+38       3.1954e+37     -29.18       -1.02        1.152       -20.0
  HeI     He_I_6678        6678.15   1.16e-01       5.1924e+38       5.1924e+38      -7.88       -7.88        1.771       +20.0
  HeI     He_I_7065        7065.19   2.26e+02       4.3581e+38       1.5196e+37      +5.46       +0.19        1.051      -180.0
  HeI     He_I_10830      10830.34   9.89e+04       9.7388e+39       3.3957e+38    -504.14      -17.58        1.954       +20.0
# --- He II ---
  HeII    He_II_1640       1640.42   3.35e-30       4.0687e+04       4.0687e+04      +0.19       +0.19        1.689        +0.0
  HeII    He_II_3203       3203.10   1.27e-30       5.1595e+01       5.1595e+01      -4.09       -4.09        1.741      -820.0
  HeII    He_II_4686       4685.71   1.18e-29       1.4222e+02       1.4222e+02      +2.14       +2.14        1.421     +1120.0
  HeII    He_II_10124     10123.60   2.97e-29       1.0171e+01       1.0171e+01      +4.21       +4.21        1.365      -220.0
